,Unnamed: 0,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,Longitude,Latitude,GEOID_num,OccDensity,nullcheck,geometry,population,income,demand_scaled
318,2641,42,3,562400,1400000US42003562400,42003562400,5624.0,CT,1891902,0,40.4127235009,-80.00245648069999,42003562400.0,,,"POLYGON ((-80.01060000000001 40.417898, -80.00863199999999 40.419517, -80.007677 40.420088, -80.004903 40.420781, -80.00248599999999 40.421029, -80.002467 40.421774, -79.99825299999999 40.421441, -79.997401 40.421648, -79.997342 40.41992, -79.997281 40.418261, -79.997249 40.41751, -79.99723 40.417145999999995, -79.997188 40.416036999999996, -79.997186 40.415962, -79.997164 40.41558, -79.997047 40.413788, -79.996797 40.411394, -79.99682899999999 40.410137999999996, -79.996749 40.408165, -79.99677199999999 40.407907, -79.997085 40.401582999999995, -80.000473 40.401561, -80.00161 40.401913, -80.002656 40.404134, -80.005572 40.406496, -80.00565499999999 40.408718, -80.00823 40.411637, -80.008954 40.412498, -80.00997 40.413078999999996, -80.009563 40.414023, -80.011361 40.415068, -80.01060000000001 40.417898))",2723,25611,0.2792106155943427
215,1795,42,3,562500,1400000US42003562500,42003562500,5625.0,CT,2019894,225010,40.4578380695,-80.0522948607,42003562500.0,,,"POLYGON ((-80.074891 40.463685, -80.072221 40.461341999999995, -80.068164 40.46091, -80.06620099999999 40.461673, -80.060988 40.464078, -80.05834999999999 40.46349, -80.053341 40.464936, -80.051287 40.465564, -80.051178 40.465599, -80.050418 40.464667999999996, -80.045952 40.460611, -80.04131699999999 40.456983, -80.037568 40.454049, -80.039388 40.452875, -80.039898 40.452616, -80.044629 40.450469, -80.04507799999999 40.450153, -80.05127399999999 40.451536, -80.05264799999999 40.452134, -80.054523 40.452605, -80.05457899999999 40.453285, -80.05574399999999 40.453852999999995, -80.05838 40.454294, -80.059557 40.454932, -80.059341 40.455613, -80.061101 40.455433, -80.061892 40.457943, -80.062821 40.461189, -80.066966 40.459779, -80.068986 40.460446, -80.073878 40.461558, -80.075437 40.462672, -80.074891 40.463685))",2417,19513,0.22171562538096418
386,3151,42,3,562600,1400000US42003562600,42003562600,5626.0,CT,2092796,187348,40.4431277538,-80.0368947544,42003562600.0,,,"POLYGON ((-80.04737999999999 40.439581, -80.045306 40.441949, -80.045783 40.442333, -80.041611 40.44497, -80.04345099999999 40.445738, -80.04507799999999 40.450153, -80.044629 40.450469, -80.039898 40.452616, -80.039388 40.452875, -80.037568 40.454049, -80.035853 40.452695999999996, -80.03478299999999 40.451848, -80.028228 40.446664, -80.02709 40.446199, -80.02828 40.444255999999996, -80.02850000000001 40.443943, -80.032845 40.439201, -80.032487 40.435638, -80.028581 40.433378999999995, -80.026296 40.43101, -80.02803399999999 40.430076, -80.034588 40.433735, -80.03679 40.433862, -80.037841 40.433608, -80.035836 40.434692, -80.038625 40.436406999999996, -80.04508799999999 40.43828, -80.04729499999999 40.438153, -80.04737999999999 40.439581))",2520,27928,0.27164130791076135
43,224,42,3,562700,1400000US42003562700,42003562700,5627.0,CT,910661,5234,40.451991748000005,-80.0098472563,42003562700.0,,,"POLYGON ((-80.019429 40.453102, -80.015472 40.453834, -80.014568 40.453966, -80.00762999999999 40.455272, -80.00262099999999 40.456219, -80.002194 40.454881, -80.001491 40.452691, -80.000906 40.450857, -80.001205 40.450367, -80.004693 40.449656999999995, -80.00741 40.449492, -80.00894799999999 40.449953, -80.010413 40.448906, -80.01047 40.448295, -80.018068 40.448882999999995, -80.018897 40.451518, -80.019429 40.453102))",1877,32560,0.3757534501727261
344,2743,42,3,562800,1400000US42003562800,42003562800,5628.0,CT,1775036,0,40.4228069877,-80.0712264814,42003562800.0,,,"POLYGON ((-80.08554199999999 40.423842, -80.080519 40.423722999999995, -80.073882 40.425463, -80.073207 40.426038999999996, -80.070567 40.428629, -80.06858 40.431357999999996, -80.065546 40.430349, -80.063141 40.427914, -80.06216599999999 40.429049, -80.05915399999999 40.429331, -80.056073 40.428112, -80.05377299999999 40.427938, -80.05723499999999 40.426438999999995, -80.063726 40.426375, -80.065514 40.425117, -80.06716399999999 40.422883999999996, -80.06688199999999 40.420621, -80.0661 40.417300999999995, -80.066552 40.416664999999995, -80.071908 40.415617, -80.07386199999999 40.413399, -80.075831 40.414719999999996, -80.078693 40.416491, -80.076357 40.417603, -80.075199 40.420739999999995, -80.079227 40.420148, -80.08432599999999 40.420238999999995, -80.08554199999999 40.423842))",1528,24327,0.21972023975403113
180,1378,42,3,562900,1400000US42003562900,42003562900,5629.0,CT,6765374,606243,40.4003178232,-79.9471680395,42003562900.0,,,"POLYGON ((-79.970106 40.404756, -79.965887 40.40723, -79.963884 40.408736999999995, -79.96303 40.407880999999996, -79.960393 40.407761, -79.959048 40.40974, -79.956131 40.410309, -79.956644 40.408229, -79.956032 40.406617, -79.95492 40.406845, -79.95284 40.401705, -79.950608 40.399618, -79.94386999999999 40.394168, -79.93818499999999 40.393079, -79.93879299999999 40.395026, -79.937112 40.395267, -79.93772899999999 40.396786, -79.94259 40.397328, -79.94550000000001 40.398461999999995, -79.948135 40.400422, -79.95084899999999 40.403751, -79.952955 40.410658999999995, -79.952317 40.411237, -79.953974 40.418242, -79.954573 40.420769, -79.955973 40.424569, -79.960197 40.428542, -79.95773899999999 40.42995, -79.956272 40.429113, -79.954571 40.42791, -79.952371 40.427392999999995, -79.950431 40.427597999999996, -79.951234 40.426784999999995, -79.95170399999999 40.426308999999996, -79.951956 40.426016, -79.952109 40.425762999999996, -79.952236 40.425429, -79.952282 40.425171999999996, -79.952288 40.424898, -79.95203599999999 40.424917, -79.949835 40.425664999999995, -79.948178 40.422962999999996, -79.947559 40.421993, -79.944267 40.420412, -79.94175 40.419194999999995, -79.939835 40.418952, -79.93800999999999 40.419115999999995, -79.93383 40.419788, -79.937257 40.417609, -79.939216 40.41549, -79.93947299999999 40.413478999999995, -79.94043599999999 40.412442999999996, -79.94179 40.411898, -79.945026 40.411241, -79.944424 40.408438, -79.943358 40.40377, -79.94191 40.401322, -79.940266 40.40021, -79.938784 40.399678, -79.935756 40.399481, -79.935397 40.396902999999995, -79.932971 40.397317, -79.932357 40.391498999999996, -79.93123 40.390752, -79.93203799999999 40.385894, -79.931308 40.383880999999995, -79.925507 40.379607, -79.926817 40.376512999999996, -79.926577 40.374998999999995, -79.939439 40.373940999999995, -79.940625 40.374666, -79.942734 40.375965, -79.943666 40.374964999999996, -79.94550000000001 40.376079, -79.94253499999999 40.37967, -79.936448 40.380662, -79.935473 40.38095, -79.935384 40.383613, -79.936531 40.388763999999995, -79.942093 40.388214, -79.944395 40.390177, -79.947282 40.390049, -79.949502 40.391239999999996, -79.95243599999999 40.390183, -79.95718699999999 40.389848, -79.957731 40.389844, -79.958074 40.39588, -79.95996099999999 40.396235999999995, -79.959822 40.397616, -79.962989 40.398067999999995, -79.963476 40.398325, -79.963904 40.399715, -79.969054 40.400468, -79.970865 40.402811, -79.970106 40.404756))",1813,25065,0.17077150136425095
216,1796,42,3,563000,1400000US42003563000,42003563000,5630.0,CT,3946819,0,40.4528974737,-80.0807936126,42003563000.0,,,"POLYGON ((-80.093856 40.459976999999995, -80.083913 40.459466, -80.081453 40.460619, -80.079934 40.463366, -80.077697 40.464735999999995, -80.076707 40.464695, -80.074891 40.463685, -80.075437 40.462672, -80.073878 40.461558, -80.068986 40.460446, -80.066966 40.459779, -80.067217 40.457757, -80.066901 40.457342, -80.066913 40.456323, -80.07215699999999 40.453275999999995, -80.069439 40.451569, -80.065401 40.450255999999996, -80.06284 40.448544999999996, -80.061869 40.447772, -80.06261099999999 40.447233, -80.06631 40.449428999999995, -80.067652 40.448422, -80.06861599999999 40.447845, -80.07294499999999 40.448325, -80.073149 40.448653, -80.076534 40.448007, -80.07850499999999 40.446526999999996, -80.077437 40.444188, -80.076352 40.441807999999995, -80.080136 40.440681999999995, -80.080612 40.440118, -80.08073 40.439789999999995, -80.084068 40.441928999999995, -80.089237 40.443332999999996, -80.090165 40.444162, -80.09102399999999 40.44905, -80.08958299999999 40.450454, -80.090621 40.451419, -80.093375 40.450753999999996, -80.09550899999999 40.459064, -80.093856 40.459976999999995))",2918,31935,0.25332932905077127
181,1379,42,3,563100,1400000US42003563100,42003563100,5631.0,CT,2715485,0,40.4309281565,-80.0437349165,42003563100.0,,,"POLYGON ((-80.05733599999999 40.431512999999995, -80.058103 40.435215, -80.059123 40.437135, -80.05759599999999 40.437534, -80.055858 40.437767, -80.053215 40.437911, -80.050944 40.437504, -80.048915 40.438148999999996, -80.04729499999999 40.438153, -80.04508799999999 40.43828, -80.038625 40.436406999999996, -80.035836 40.434692, -80.037841 40.433608, -80.03679 40.433862, -80.034588 40.433735, -80.02803399999999 40.430076, -80.030484 40.427897, -80.03091599999999 40.424915, -80.030761 40.422107, -80.03187199999999 40.420788, -80.03397 40.420049999999996, -80.03961699999999 40.42067, -80.03482699999999 40.428357999999996, -80.038371 40.427845999999995, -80.04069799999999 40.428683, -80.04315 40.428044, -80.046643 40.42942, -80.04659199999999 40.427031, -80.047381 40.425957, -80.05377299999999 40.427938, -80.056073 40.428112, -80.05915399999999 40.429331, -80.05733599999999 40.431512999999995))",3524,30783,0.29676132353196394
303,2327,42,3,563200,1400000US42003563200,42003563200,5632.0,CT,925195,138471,40.4528016525,-79.998051075,42003563200.0,,,"POLYGON ((-80.004693 40.449656999999995, -80.001205 40.450367, -80.000906 40.450857, -80.001491 40.452691, -80.002194 40.454881, -80.00262099999999 40.456219, -80.001667 40.456406, -80.00223799999999 40.458681999999996, -80.000828 40.458954, -80.000976 40.45942, -79.99973 40.459877999999996, -79.999231 40.458638, -79.999174 40.458469, -79.998978 40.458525, -79.998494 40.458617, -79.998341 40.458683, -79.997456 40.459011, -79.994687 40.459643, -79.995272 40.458573, -79.995435 40.458331, -79.995477 40.458101, -79.994827 40.458211, -79.994441 40.458113999999995, -79.992892 40.457448, -79.992569 40.456258, -79.99479699999999 40.455808999999995, -79.994293 40.454935, -79.99228099999999 40.454771, -79.993442 40.453818999999996, -79.990791 40.451588, -79.992395 40.450413, -79.996133 40.448181999999996, -79.997924 40.447272999999996, -79.99976 40.446678999999996, -80.001437 40.446191999999996, -80.003344 40.445648, -80.004693 40.449656999999995))",2088,32158,0.3909829518692142
218,1823,42,3,563300,1400000US42003563300,42003563300,5633.0,CT,25364138,0,40.5615982751,-80.14629340270001,42003563300.0,,,"POLYGON ((-80.181012 40.564613, -80.181517 40.576121, -80.170521 40.576211, -80.156645 40.57705, -80.15543699999999 40.577754, -80.15566199999999 40.587945999999995, -80.152203 40.588017, -80.134502 40.588226999999996, -80.124314 40.582343, -80.113907 40.57546, -80.113884 40.570515, -80.116675 40.570457, -80.113457 40.566145, -80.113522 40.562273999999995, -80.113852 40.558766, -80.115702 40.553050999999996, -80.119901 40.551148, -80.122092 40.549091, -80.121797 40.541399, -80.121556 40.536256, -80.13341799999999 40.539833, -80.132792 40.535018, -80.133203 40.532962999999995, -80.140301 40.532731, -80.140424 40.534467, -80.145918 40.534402, -80.14641 40.541151, -80.151179 40.541247999999996, -80.157316 40.540943999999996, -80.157349 40.541610999999996, -80.16313799999999 40.541564, -80.161271 40.542719, -80.156527 40.542587999999995, -80.15437899999999 40.544712, -80.15723799999999 40.544588, -80.156291 40.545612999999996, -80.156267 40.547519, -80.15889299999999 40.548288, -80.158992 40.546135, -80.160806 40.545252, -80.161695 40.547444999999996, -80.163902 40.546709, -80.162761 40.544070999999995, -80.166129 40.541146, -80.168478 40.540600000000005, -80.17154099999999 40.541267999999995, -80.17278499999999 40.540487999999996, -80.174639 40.541615, -80.17724 40.544261999999996, -80.173253 40.547188, -80.173144 40.548828, -80.171658 40.548389, -80.17175499999999 40.550695999999995, -80.174606 40.549735999999996, -80.17423199999999 40.548133, -80.178305 40.545311, -80.181513 40.548595, -80.18055199999999 40.549150999999995, -80.180655 40.557234, -80.181519 40.561768, -80.181012 40.564613))",1432,63800,0.37846243514436495
182,1380,42,3,563800,1400000US42003563800,42003563800,5638.0,CT,15279504,1084443,40.524860219000004,-80.123960231,42003563800.0,,,"POLYGON ((-80.175246 40.534884, -80.17229499999999 40.537606, -80.16950299999999 40.536829, -80.168686 40.539553, -80.16313799999999 40.541564, -80.157349 40.541610999999996, -80.157316 40.540943999999996, -80.151179 40.541247999999996, -80.14641 40.541151, -80.145918 40.534402, -80.140424 40.534467, -80.140301 40.532731, -80.133203 40.532962999999995, -80.132792 40.535018, -80.13341799999999 40.539833, -80.121556 40.536256, -80.109127 40.531504999999996, -80.095882 40.526587, -80.062292 40.515437, -80.06159199999999 40.505803, -80.068495 40.509, -80.069516 40.508993, -80.075357 40.508832, -80.078509 40.510157, -80.07795899999999 40.510987, -80.080524 40.51226, -80.081409 40.511407999999996, -80.08352 40.510137, -80.087678 40.510722, -80.08708299999999 40.513081, -80.087108 40.51706, -80.088584 40.516611, -80.096306 40.516402, -80.09590299999999 40.514784, -80.099069 40.514623, -80.101096 40.515482, -80.10748099999999 40.516822999999995, -80.10798799999999 40.514632, -80.108617 40.513213, -80.108363 40.510521, -80.112504 40.511842, -80.120288 40.51314, -80.12885899999999 40.514807999999995, -80.13418 40.515342, -80.137723 40.516329, -80.143468 40.519068, -80.14726399999999 40.520404, -80.15251099999999 40.521677, -80.159765 40.523230999999996, -80.16148 40.523803, -80.161749 40.523914, -80.171257 40.527397, -80.178581 40.530156, -80.175246 40.534884))",3853,42907,0.27377090745692684
381,3105,42,3,563900,1400000US42003563900,42003563900,5639.0,CT,1895016,0,40.4177220957,-79.844630868,42003563900.0,,,"POLYGON ((-79.85238199999999 40.417125, -79.852248 40.416996, -79.85002999999999 40.419785999999995, -79.850414 40.420128, -79.84952899999999 40.422900999999996, -79.85188699999999 40.430102, -79.851635 40.431343999999996, -79.848451 40.433597999999996, -79.848868 40.430707999999996, -79.847161 40.428566, -79.843593 40.424496, -79.843346 40.423491999999996, -79.843183 40.422717, -79.843042 40.422163, -79.84142399999999 40.420133, -79.841521 40.419014, -79.838974 40.414873, -79.837012 40.412945, -79.833961 40.409459, -79.83897 40.405792, -79.841988 40.408142, -79.84326899999999 40.409344, -79.844219 40.412245, -79.849042 40.411725, -79.849997 40.415324, -79.850403 40.41569, -79.852614 40.416782999999995, -79.85238199999999 40.417125))",4004,33681,0.38696576750175826
319,2642,42,3,564000,1400000US42003564000,42003564000,5640.0,CT,42754378,0,40.4129173698,-80.2402826396,42003564000.0,,,"POLYGON ((-80.295198 40.42619, -80.28504 40.433488, -80.28472099999999 40.438001, -80.282117 40.442827, -80.278609 40.442921999999996, -80.275339 40.442023, -80.270681 40.441855, -80.267822 40.441156, -80.263904 40.441486999999995, -80.262957 40.441918, -80.262394 40.442364999999995, -80.258316 40.445198999999995, -80.250225 40.450072, -80.24499399999999 40.449793, -80.240101 40.452062999999995, -80.23492499999999 40.45274, -80.233766 40.455126, -80.23300499999999 40.455006999999995, -80.233599 40.454662, -80.231642 40.454546, -80.231336 40.452763, -80.228741 40.451429999999995, -80.228532 40.448586999999996, -80.229038 40.444686, -80.227662 40.443799, -80.227362 40.44338, -80.227351 40.440081, -80.23313499999999 40.441151, -80.239097 40.441742999999995, -80.239319 40.441556999999996, -80.23772199999999 40.439426999999995, -80.236296 40.437567, -80.234194 40.436259, -80.229083 40.434884, -80.226502 40.43373, -80.22339699999999 40.431093, -80.21951 40.429421, -80.21315 40.424186999999996, -80.212059 40.421527999999995, -80.21036199999999 40.419066, -80.20165899999999 40.418639999999996, -80.200476 40.41675, -80.1984 40.416252, -80.19745499999999 40.414124, -80.195443 40.411856, -80.192483 40.409324, -80.192036 40.406893, -80.19019399999999 40.404095, -80.193439 40.406347, -80.197749 40.404728999999996, -80.19491 40.403155, -80.192351 40.399361999999996, -80.189527 40.396150999999996, -80.195208 40.392385, -80.198455 40.389666999999996, -80.201836 40.389151999999996, -80.204855 40.387423999999996, -80.20473 40.387004999999995, -80.20770999999999 40.385056999999996, -80.209864 40.384675, -80.21127899999999 40.383703, -80.213173 40.381229999999995, -80.214911 40.380575, -80.21589399999999 40.377815999999996, -80.215362 40.376402, -80.217631 40.373779, -80.21907399999999 40.373000000000005, -80.222887 40.372721, -80.22208499999999 40.371429, -80.220434 40.368511, -80.220956 40.366684, -80.223067 40.365826, -80.228053 40.369957, -80.23437299999999 40.375045, -80.2347 40.375368, -80.258865 40.395241, -80.272086 40.406019, -80.273381 40.407233999999995, -80.286407 40.417539999999995, -80.28799099999999 40.418484, -80.296579 40.425446, -80.295198 40.42619))",6590,41780,0.2583668769951144
